Season,date,HomeTeam,AwayTeam,FTHG,FTAG,Ave L5 Goals,Ave L5 Away,Ave L5 HS,Ave L5 AS,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Result
2000-01,########,MiddlesbroughH,BradfordA,2,2,0.8,0.6,9.8,9.4,4.6,5.0,5.6,4.4,10.0,16.4,1.8,1.6,0.4,0.2,2
2000-01,########,SouthamptonH,WestHamA,2,3,1.6,1.6,12.4,8.6,5.2,5.8,6.2,4.8,10.8,13.8,1.6,1.8,0.0,0.0,0
2000-01,########,TottenhamH,LeicesterA,3,0,2.0,0.8,13.6,7.8,6.0,3.8,6.2,5.0,13.8,11.8,0.8,1.8,0.2,0.2,1
2000-01,########,LeedsH,ArsenalA,1,0,2.4,0.8,14.6,9.4,7.2,4.4,6.2,5.6,13.8,13.8,0.6,2.2,0.0,0.0,1
2000-01,########,NewcastleH,LiverpoolA,2,1,1.0,1.8,12.4,12.4,6.0,6.8,4.4,5.4,14.0,14.6,1.4,2.0,0.0,0.0,1
2000-01,########,ArsenalH,SouthamptonA,1,0,1.6,0.8,16.8,8.4,10.0,4.6,9.2,6.4,12.4,15.2,0.6,1.4,0.0,0.0,1
2000-01,########,AstonVillaH,NewcastleA,1,1,1.8,1.2,12.0,11.6,5.6,5.6,8.0,5.4,10.0,11.0,1.4,1.2,0.0,0.0,2
2000-01,########,BradfordH,CoventryA,2,1,0.6,1.0,10.6,9.2,5.4,5.0,6.6,3.6,12.6,11.6,2.2,1.4,0.0,0.2,1
2000-01,########,IpswichH,DerbyA,0,1,1.2,0.8,17.6,7.6,8.6,4.0,7.4,2.8,9.4,12.2,0.4,1.8,0.0,0.0,0
2000-01,########,LeicesterH,LeedsA,3,1,1.4,0.8,9.0,11.2,4.4,4.4,4.4,5.0,9.6,15.8,1.0,2.8,0.0,0.2,1
2000-01,########,LiverpoolH,CharltonA,3,0,2.4,0.6,15.4,7.0,8.2,4.0,8.8,5.2,10.4,10.2,1.0,1.6,0.0,0.0,1
2000-01,########,ManUnitedH,TottenhamA,2,0,3.0,0.8,17.4,5.6,9.2,3.6,8.8,3.6,8.2,14.2,1.0,2.6,0.0,0.0,1
2000-01,########,WestHamH,MiddlesbroughA,1,0,1.6,1.0,14.4,6.4,6.0,3.6,5.8,3.6,13.6,17.4,1.8,2.0,0.0,0.2,1
2000-01,########,ChelseaH,ManCityA,2,1,3.0,0.8,14.8,9.0,9.0,3.6,5.0,5.2,12.0,12.2,2.0,1.6,0.0,0.2,1
2000-01,########,SunderlandH,EvertonA,2,0,1.2,0.8,14.6,8.6,7.8,4.0,5.4,4.0,14.0,15.2,1.2,2.0,0.2,0.2,1
2000-01,########,ArsenalH,NewcastleA,5,0,2.4,1.0,18.4,9.2,11.0,4.0,9.6,4.2,10.8,10.8,0.2,1.6,0.0,0.0,1
2000-01,########,BradfordH,TottenhamA,3,3,1.2,0.8,10.4,4.8,5.4,3.4,6.6,3.2,11.0,13.4,2.0,2.2,0.0,0.0,2
2000-01,########,CharltonH,ManUnitedA,3,3,1.6,2.4,10.2,12.4,5.0,6.0,5.6,8.4,12.2,9.8,0.8,0.8,0.0,0.0,2
2000-01,########,ChelseaH,DerbyA,4,1,3.2,0.8,16.4,6.4,10.0,3.4,5.0,2.8,10.8,14.8,1.8,1.6,0.0,0.0,1
2000-01,########,ManCityH,EvertonA,5,0,1.8,0.6,11.8,9.6,6.0,4.2,7.0,6.0,11.0,15.0,0.8,2.0,0.0,0.2,1
2000-01,########,SouthamptonH,LeedsA,1,0,1.6,0.6,11.6,10.6,4.2,4.2,5.4,6.2,12.2,15.8,1.8,3.2,0.2,0.2,1
2000-01,########,SunderlandH,MiddlesbroughA,1,0,1.4,0.4,14.0,6.6,7.8,3.6,5.2,3.0,16.0,17.2,0.8,2.2,0.2,0.2,1
2000-01,########,WestHamH,AstonVillaA,1,1,1.6,0.6,14.2,8.6,5.8,3.0,5.2,2.8,13.6,17.4,1.4,2.2,0.0,0.2,2
2000-01,########,CoventryH,LeicesterA,1,0,1.0,0.8,7.6,7.4,3.8,3.6,5.0,6.6,11.8,13.2,0.6,1.8,0.2,0.2,1
2000-01,########,LiverpoolH,IpswichA,0,1,2.2,1.6,16.0,10.4,8.0,4.4,8.0,4.0,10.0,10.4,0.8,1.2,0.0,0.0,0
2000-01,########,AstonVillaH,ManCityA,2,2,1.4,1.2,11.6,9.4,5.2,4.0,7.8,5.2,11.6,12.6,1.6,1.4,0.2,0.2,2
2000-01,########,DerbyH,CoventryA,1,0,0.6,0.6,6.4,10.0,1.6,4.8,3.6,3.4,14.2,10.4,1.6,1.6,0.0,0.2,1
2000-01,########,EvertonH,WestHamA,1,1,1.2,1.2,10.2,8.0,4.2,4.6,5.6,5.0,14.8,13.0,1.6,2.0,0.0,0.0,2
2000-01,########,IpswichH,SouthamptonA,3,1,1.6,0.8,17.2,9.8,8.8,4.6,7.8,5.6,10.0,14.0,0.4,1.6,0.0,0.0,1
2000-01,########,LeedsH,SunderlandA,2,0,2.0,0.8,15.2,10.6,7.4,4.2,6.6,5.4,14.8,17.6,1.2,2.2,0.0,0.0,1
2000-01,########,LeicesterH,CharltonA,3,1,1.8,0.6,8.8,8.6,4.6,5.2,3.6,4.8,9.0,11.4,0.6,1.6,0.0,0.0,1
2000-01,########,MiddlesbroughH,ChelseaA,1,0,0.8,0.6,8.8,10.4,4.4,3.6,5.2,4.2,11.4,17.0,1.2,2.2,0.4,0.4,1
2000-01,########,NewcastleH,BradfordA,2,1,1.4,0.6,13.4,9.0,6.2,4.4,4.4,4.6,14.4,17.8,1.2,1.6,0.0,0.2,1
2000-01,########,ManUnitedH,LiverpoolA,0,1,2.4,2.0,16.4,12.2,9.0,7.2,9.0,5.6,7.2,14.0,0.6,1.8,0.2,0.0,0
2000-01,########,TottenhamH,ArsenalA,1,1,2.2,0.8,11.6,10.8,5.8,5.6,5.8,5.6,15.8,14.0,1.2,2.0,0.2,0.0,2
2000-01,########,CoventryH,SouthamptonA,1,1,0.8,0.8,10.0,10.4,3.8,4.2,6.0,5.2,11.8,14.0,0.8,1.2,0.0,0.0,2
2000-01,########,CharltonH,EvertonA,1,0,1.6,0.4,11.2,9.8,6.0,4.2,7.2,6.4,13.0,16.8,0.6,2.2,0.0,0.2,1
2000-01,########,ChelseaH,BradfordA,3,0,2.6,0.6,13.2,8.4,7.8,4.2,4.0,4.2,11.2,17.0,1.8,1.4,0.0,0.2,1
2000-01,########,DerbyH,NewcastleA,2,0,1.0,0.4,6.8,7.8,2.6,3.2,3.2,3.6,14.0,11.4,1.6,1.8,0.0,0.0,1
2000-01,########,LeedsH,AstonVillaA,1,2,1.6,1.0,13.8,8.6,6.4,3.4,7.0,2.4,17.0,17.0,1.4,2.2,0.0,0.0,0
2000-01,########,LeicesterH,WestHamA,2,1,2.2,1.2,9.0,8.8,5.0,5.0,3.6,5.0,8.8,11.8,0.8,1.2,0.0,0.0,1
2000-01,########,LiverpoolH,ArsenalA,4,0,2.8,0.4,13.6,10.6,7.0,5.8,7.2,5.4,12.0,14.6,1.0,2.0,0.0,0.0,1
2000-01,########,ManUnitedH,IpswichA,2,0,2.2,1.2,15.2,9.0,7.0,4.4,8.8,4.4,6.8,9.2,0.6,1.4,0.2,0.0,1
2000-01,########,SunderlandH,ManCityA,1,0,1.4,0.8,12.6,9.0,6.6,3.8,5.8,5.8,16.4,13.2,1.2,1.4,0.0,0.2,1
2000-01,########,TottenhamH,MiddlesbroughA,0,0,1.6,0.4,11.2,6.0,5.8,2.4,6.0,2.6,18.4,16.0,1.4,2.4,0.2,0.2,2
2000-01,########,ArsenalH,LeicesterA,6,1,3.4,1.0,20.6,6.2,12.0,3.4,11.0,4.8,11.2,13.4,0.0,1.4,0.0,0.2,1
2000-01,########,AstonVillaH,ManUnitedA,0,1,1.4,2.0,9.4,12.0,5.0,5.6,6.8,7.8,12.4,10.8,1.6,1.2,0.2,0.0,0
2000-01,########,BradfordH,SunderlandA,1,4,1.4,1.6,11.2,12.4,5.4,5.8,6.6,6.4,11.4,17.6,2.2,1.6,0.0,0.0,0
2000-01,########,EvertonH,CoventryA,1,2,1.2,0.8,12.2,11.4,5.4,5.2,4.8,3.8,14.4,12.0,1.8,1.6,0.0,0.0,0
2000-01,########,IpswichH,ChelseaA,2,2,1.8,1.0,18.8,9.6,9.8,4.0,7.8,4.6,9.0,15.2,0.4,2.8,0.0,0.2,2
2000-01,########,ManCityH,DerbyA,0,0,1.4,0.6,12.2,7.6,5.4,2.6,7.4,3.4,12.0,14.4,1.2,1.6,0.0,0.0,2
2000-01,########,MiddlesbroughH,LiverpoolA,1,0,0.8,1.2,8.6,11.2,4.4,6.0,4.4,6.2,11.2,13.2,1.2,2.0,0.4,0.0,1
2000-01,########,NewcastleH,LeedsA,2,1,1.8,0.8,13.8,11.2,6.2,5.2,4.8,5.8,17.2,15.6,1.8,3.2,0.0,0.2,1
2000-01,########,WestHamH,CharltonA,5,0,2.4,0.4,15.4,9.0,7.2,5.2,5.2,5.4,14.4,11.8,1.4,1.4,0.0,0.0,1
2000-01,########,SouthamptonH,TottenhamA,2,0,2.0,0.6,11.2,5.4,4.2,2.8,4.4,3.0,13.6,12.8,1.8,2.0,0.2,0.0,1
2000-01,########,ArsenalH,SunderlandA,2,2,2.8,1.8,19.6,12.8,11.0,6.6,11.2,5.2,12.8,19.4,0.0,2.2,0.0,0.0,2
2000-01,########,IpswichH,TottenhamA,3,0,2.0,0.6,18.6,5.4,9.4,2.8,8.6,3.4,10.0,13.4,0.4,1.4,0.0,0.0,1
2000-01,########,ManCityH,CharltonA,1,4,1.6,1.0,11.0,10.2,5.0,6.0,7.0,5.0,11.8,12.4,1.2,1.4,0.0,0.0,0
2000-01,########,MiddlesbroughH,CoventryA,1,1,1.0,1.0,10.6,11.2,5.0,5.0,4.2,3.8,11.0,13.2,1.2,1.8,0.2,0.0,2
2000-01,########,NewcastleH,ManUnitedA,1,1,1.6,1.8,14.4,11.4,5.8,5.6,4.6,6.6,17.2,11.2,2.0,1.6,0.0,0.0,2
2000-01,########,SouthamptonH,DerbyA,1,0,1.6,0.4,11.2,8.0,4.4,3.2,4.4,4.0,13.8,12.8,1.0,1.4,0.2,0.0,1
2000-01,########,CharltonH,ArsenalA,1,0,1.4,0.2,10.8,10.4,5.4,5.2,7.8,6.2,14.0,14.8,0.8,2.0,0.0,0.0,1
2000-01,########,ChelseaH,AstonVillaA,1,0,2.2,0.8,14.0,9.2,7.4,3.8,4.0,3.0,11.8,16.2,1.2,2.0,0.0,0.0,1
2000-01,########,CoventryH,ManCityA,1,1,0.8,1.0,13.0,9.8,5.2,4.4,7.8,6.6,11.6,13.6,0.8,1.2,0.0,0.0,2
2000-01,########,DerbyH,EvertonA,1,0,1.2,0.2,5.4,9.8,2.8,4.0,3.0,7.4,13.0,18.4,1.8,2.6,0.0,0.0,1
2000-01,########,LeedsH,MiddlesbroughA,1,1,1.0,0.4,15.0,5.6,6.0,2.4,6.6,2.6,16.2,15.6,1.6,2.6,0.0,0.2,2
2000-01,########,LeicesterH,BradfordA,1,2,2.0,1.0,9.0,7.6,4.6,3.4,3.2,3.6,9.2,15.8,0.8,1.8,0.0,0.0,0
2000-01,########,LiverpoolH,SouthamptonA,2,1,2.6,1.0,14.8,9.4,7.0,3.8,8.4,4.2,11.6,13.2,1.0,1.4,0.0,0.0,1
2000-01,########,ManUnitedH,WestHamA,3,1,1.8,1.4,17.0,9.4,7.8,4.8,9.0,5.2,9.2,10.8,0.8,1.4,0.2,0.0,1
2000-01,########,SunderlandH,IpswichA,4,1,2.0,1.2,13.6,9.2,7.0,4.0,6.4,4.2,16.0,9.8,1.0,2.4,0.0,0.0,1
2000-01,########,TottenhamH,NewcastleA,4,2,2.0,0.8,12.2,7.2,6.6,3.0,6.2,3.2,17.0,11.4,1.2,1.8,0.2,0.4,1
2000-01,########,ArsenalH,ChelseaA,1,1,3.0,0.8,19.6,10.2,10.8,4.8,11.2,3.8,13.0,16.0,0.2,3.2,0.0,0.2,2
2000-01,########,AstonVillaH,LiverpoolA,0,3,1.0,1.2,8.0,10.8,3.8,5.6,5.2,5.6,11.2,11.6,1.4,1.2,0.2,0.0,0
2000-01,########,BradfordH,ManUnitedA,0,3,1.2,2.2,10.8,13.8,4.8,7.0,5.8,6.2,10.6,11.8,1.8,1.4,0.0,0.0,0
2000-01,########,EvertonH,TottenhamA,0,0,1.2,0.6,12.8,5.6,5.8,2.6,5.4,3.2,13.2,13.8,1.4,0.8,0.0,0.0,2
2000-01,########,ManCityH,LeedsA,0,4,1.6,1.4,10.0,10.8,4.8,4.6,5.8,5.0,13.8,16.0,1.6,3.0,0.0,0.2,0
2000-01,########,MiddlesbroughH,DerbyA,4,0,1.8,0.4,11.0,7.4,5.8,3.4,3.8,5.0,11.0,13.0,0.6,1.8,0.2,0.0,1
2000-01,########,NewcastleH,CoventryA,3,1,2.0,1.0,12.8,11.6,5.2,5.0,4.8,5.0,15.0,12.6,1.8,2.4,0.0,0.0,1
2000-01,########,SouthamptonH,CharltonA,0,0,1.2,1.0,13.2,10.8,5.0,6.0,5.6,5.0,13.4,12.4,1.0,1.0,0.2,0.0,2
2000-01,########,WestHamH,SunderlandA,0,2,2.2,1.8,15.8,12.4,7.6,6.4,6.4,5.6,15.4,18.4,1.6,2.0,0.0,0.0,0
2000-01,########,IpswichH,LeicesterA,2,0,2.0,0.8,17.0,6.8,8.6,3.6,7.6,4.2,11.2,12.6,0.6,1.2,0.0,0.2,1
2000-01,########,ChelseaH,IpswichA,4,1,2.8,1.2,16.2,8.2,8.0,3.6,5.6,3.4,10.2,9.8,1.0,2.2,0.0,0.2,1
2000-01,########,CoventryH,EvertonA,1,3,1.0,0.6,12.4,9.6,5.2,4.0,9.8,7.4,11.4,19.2,0.6,2.4,0.0,0.0,0
2000-01,########,DerbyH,ManCityA,1,1,1.0,1.0,5.8,9.8,2.8,4.2,3.6,6.4,14.4,16.6,1.6,1.4,0.0,0.0,2
2000-01,########,LeedsH,NewcastleA,1,3,1.2,1.2,14.4,8.0,5.8,4.2,9.4,2.8,15.8,13.4,1.8,1.8,0.0,0.4,0
2000-01,########,LeicesterH,ArsenalA,0,0,1.8,0.2,8.0,12.2,3.8,5.6,3.4,7.0,9.0,14.0,1.0,2.2,0.2,0.0,2
2000-01,########,LiverpoolH,MiddlesbroughA,0,0,1.8,0.2,15.4,5.4,5.8,2.6,8.4,3.2,11.4,15.6,1.0,2.8,0.0,0.2,2
2000-01,########,ManUnitedH,AstonVillaA,2,0,1.8,0.8,15.8,8.4,7.0,3.8,8.4,3.0,10.2,18.0,1.0,2.4,0.2,0.0,1
2000-01,########,TottenhamH,SouthamptonA,0,0,1.6,0.6,12.8,9.2,6.6,4.0,6.2,3.4,16.8,12.0,1.0,1.4,0.2,0.0,2
2000-01,########,SunderlandH,BradfordA,0,0,1.6,1.0,14.2,7.6,7.2,3.2,6.6,4.2,15.4,14.8,0.8,1.8,0.0,0.0,2
2000-01,########,CharltonH,WestHamA,1,1,1.2,1.4,10.6,12.2,4.8,4.8,7.0,5.8,12.6,8.6,0.4,1.4,0.0,0.0,2
2000-01,########,AstonVillaH,LeedsA,1,2,0.8,1.6,8.2,10.0,3.4,4.6,4.2,5.2,10.4,13.2,1.8,2.2,0.2,0.2,0
2000-01,########,ArsenalH,BradfordA,2,0,3.2,0.6,18.8,7.0,10.0,2.6,9.2,4.0,12.6,14.0,0.4,1.8,0.0,0.0,1
2000-01,########,CharltonH,DerbyA,2,1,1.6,0.4,11.2,8.0,6.2,3.4,7.4,5.4,12.0,13.2,0.8,1.8,0.0,0.0,1
2000-01,########,ChelseaH,NewcastleA,3,1,3.0,1.2,17.2,7.0,7.4,3.6,5.6,2.8,10.8,14.8,0.8,2.2,0.0,0.4,1
2000-01,########,EvertonH,MiddlesbroughA,2,2,1.2,0.6,15.4,5.6,7.0,2.6,6.6,2.4,12.6,14.2,1.0,3.0,0.0,0.0,2
2000-01,########,LeedsH,CoventryA,1,0,1.2,0.8,14.2,9.6,5.8,3.8,9.6,3.8,15.6,14.0,2.4,3.0,0.0,0.0,1
2000-01,########,ManCityH,LiverpoolA,1,1,1.4,1.2,9.0,12.2,4.4,5.4,5.6,6.8,15.6,11.6,1.8,1.0,0.0,0.0,2
2000-01,########,SouthamptonH,LeicesterA,1,0,1.0,0.2,13.2,6.2,5.0,2.8,5.0,4.4,13.8,12.6,0.8,1.6,0.2,0.2,1
2000-01,########,SunderlandH,ManUnitedA,0,1,1.2,1.8,11.2,14.0,5.4,7.0,5.6,4.8,15.2,12.0,1.2,1.2,0.4,0.2,0
2000-01,########,WestHamH,TottenhamA,0,0,1.4,0.6,14.8,7.4,6.6,3.2,6.8,3.0,15.8,15.4,1.6,0.8,0.0,0.0,2
2000-01,########,BradfordH,AstonVillaA,0,3,1.2,1.2,10.4,9.6,4.0,4.2,5.8,3.6,11.8,17.0,2.0,2.0,0.0,0.0,0
2000-01,########,CoventryH,ArsenalA,0,1,0.8,0.4,12.8,12.0,5.6,6.2,9.2,7.6,12.2,12.4,1.0,1.6,0.0,0.0,0
2000-01,########,DerbyH,SunderlandA,1,0,1.2,1.6,7.4,14.2,3.4,6.8,3.6,4.8,15.2,18.8,2.6,2.4,0.0,0.0,1
2000-01,########,IpswichH,LeedsA,1,2,2.2,1.8,17.0,9.6,8.8,4.4,7.0,4.8,10.6,14.8,0.6,2.2,0.2,0.0,0
2000-01,########,LeicesterH,ChelseaA,2,1,1.6,1.0,8.4,9.2,3.8,5.0,3.8,4.2,8.4,14.2,0.8,2.8,0.2,0.2,1
2000-01,########,LiverpoolH,WestHamA,3,0,1.8,0.8,15.6,11.0,7.2,3.8,8.2,4.4,11.2,7.8,0.8,1.2,0.0,0.2,1
2000-01,########,ManUnitedH,EvertonA,1,0,1.6,0.6,14.2,9.2,5.6,3.8,7.4,7.6,10.4,16.8,0.6,2.2,0.2,0.0,1
2000-01,########,MiddlesbroughH,ManCityA,1,1,1.6,1.0,11.0,8.8,5.2,3.8,3.4,4.8,10.0,17.0,0.6,1.8,0.2,0.0,2
2000-01,########,TottenhamH,CharltonA,0,0,1.0,1.0,11.6,10.8,5.8,6.0,5.6,4.6,16.0,13.4,1.2,0.8,0.2,0.0,2
2000-01,########,EvertonH,LeedsA,2,2,1.2,2.2,14.6,8.8,6.8,4.4,7.2,4.2,14.0,15.4,1.4,1.6,0.0,0.0,2
2000-01,########,ArsenalH,IpswichA,1,0,2.4,0.6,19.2,7.0,10.0,3.4,10.4,3.0,13.8,11.8,0.8,2.0,0.0,0.2,1
2000-01,########,AstonVillaH,MiddlesbroughA,1,1,0.8,0.8,9.6,5.2,3.4,2.2,4.0,2.6,10.4,12.2,1.6,2.6,0.2,0.0,2
2000-01,########,ChelseaH,ManUnitedA,1,1,2.4,1.4,15.0,14.2,6.2,6.6,5.6,5.2,12.4,12.4,0.8,1.4,0.0,0.2,2
2000-01,########,EvertonH,LeicesterA,2,1,1.4,0.4,13.4,5.8,7.0,2.2,6.8,3.2,14.4,11.0,1.8,1.4,0.0,0.0,1
2000-01,########,LeedsH,DerbyA,0,0,0.8,0.2,13.2,7.6,5.4,3.2,11.4,5.0,14.6,13.8,2.2,2.8,0.0,0.0,2
2000-01,########,ManCityH,TottenhamA,0,1,0.4,0.2,8.6,8.4,3.4,3.2,6.0,3.2,16.6,14.2,2.0,0.8,0.0,0.0,0
2000-01,########,SouthamptonH,BradfordA,2,0,1.2,0.4,13.2,6.4,5.6,2.2,6.2,3.4,13.0,13.8,0.2,1.6,0.0,0.0,1
2000-01,########,SunderlandH,LiverpoolA,1,1,1.2,1.2,11.4,11.2,5.6,4.4,6.4,5.8,13.8,13.6,2.0,1.2,0.4,0.0,2
2000-01,########,CharltonH,NewcastleA,2,0,1.4,1.2,10.4,7.4,5.4,4.0,6.4,4.6,12.8,15.0,1.2,1.8,0.0,0.4,1
2000-01,########,WestHamH,CoventryA,1,1,1.4,1.0,16.2,9.4,7.2,3.6,6.4,3.6,15.0,15.2,1.8,3.4,0.0,0.0,2
2000-01,########,BradfordH,WestHamA,1,2,1.0,1.0,11.4,11.4,3.8,4.0,5.4,3.2,11.4,8.4,1.6,1.2,0.0,0.2,0
2000-01,########,CoventryH,CharltonA,2,2,1.0,1.2,13.8,11.4,6.0,5.8,8.2,5.0,13.0,12.4,1.0,0.4,0.0,0.0,2
2000-01,########,DerbyH,AstonVillaA,1,0,1.2,1.0,8.4,10.4,3.8,4.8,3.2,4.6,13.6,16.0,2.6,1.6,0.0,0.0,1
2000-01,########,IpswichH,EvertonA,2,0,2.0,0.6,16.4,8.0,8.6,3.4,6.4,5.4,10.6,17.2,0.6,2.4,0.2,0.2,1
2000-01,########,LeicesterH,SunderlandA,2,0,1.4,1.6,8.8,12.6,4.2,6.2,4.0,4.8,8.8,18.0,0.6,2.4,0.2,0.2,1
2000-01,########,MiddlesbroughH,SouthamptonA,0,1,1.4,0.8,11.8,9.8,5.6,4.0,3.4,3.0,9.0,10.8,0.8,1.0,0.2,0.0,0
2000-01,########,NewcastleH,ManCityA,0,1,1.6,0.8,13.0,9.2,4.6,3.6,4.8,5.0,15.2,16.0,1.4,1.6,0.0,0.0,0
2000-01,########,TottenhamH,LeedsA,1,2,1.0,2.4,12.6,10.2,5.8,5.2,6.0,6.2,15.2,14.8,1.2,1.4,0.2,0.0,0
2000-01,########,ManUnitedH,ArsenalA,6,1,2.8,0.4,16.2,9.8,6.6,4.6,6.2,6.8,10.4,10.8,0.4,1.4,0.0,0.0,1
2000-01,########,ArsenalH,WestHamA,3,0,1.8,0.8,17.0,10.0,8.2,3.6,8.6,3.4,14.8,9.8,1.2,1.8,0.0,0.2,1
2000-01,########,CoventryH,ChelseaA,0,0,0.8,0.8,14.8,12.0,7.0,6.0,7.6,5.0,13.2,13.6,1.2,2.6,0.0,0.0,2
2000-01,########,DerbyH,TottenhamA,2,1,1.2,0.4,8.4,9.6,3.6,4.2,4.0,3.8,14.2,14.0,2.8,0.8,0.0,0.0,1
2000-01,########,EvertonH,NewcastleA,1,1,1.4,1.4,13.2,6.6,6.4,3.6,6.6,4.2,14.2,14.2,1.6,1.8,0.0,0.4,2
2000-01,########,LeedsH,ManUnitedA,1,1,0.8,1.4,13.8,12.4,6.4,7.0,12.2,5.0,16.0,13.4,2.6,2.0,0.0,0.2,2
2000-01,########,LeicesterH,LiverpoolA,2,0,1.4,1.0,8.4,11.0,4.4,4.2,3.6,6.8,9.2,12.8,0.6,1.4,0.2,0.0,1
2000-01,########,ManCityH,SouthamptonA,0,1,0.4,0.8,8.6,8.4,3.4,3.4,5.6,4.0,16.6,11.4,1.8,0.8,0.0,0.0,0
2000-01,########,MiddlesbroughH,CharltonA,0,0,1.2,1.2,12.0,11.2,5.6,5.8,3.8,4.4,10.2,12.6,0.6,0.6,0.2,0.0,2
2000-01,########,IpswichH,BradfordA,3,1,2.2,0.6,16.8,6.4,7.6,3.0,6.2,3.0,12.2,14.2,0.6,2.2,0.2,0.0,1
2000-01,########,SunderlandH,AstonVillaA,1,1,1.2,0.8,13.2,10.0,7.0,4.2,5.8,4.8,14.4,16.0,1.8,1.2,0.4,0.0,2
2000-01,########,WestHamH,ChelseaA,0,2,1.2,1.2,15.0,13.6,6.6,6.6,5.8,4.0,14.6,12.2,2.0,2.6,0.0,0.0,0
2000-01,########,AstonVillaH,IpswichA,2,1,0.8,0.6,9.4,6.4,3.4,2.8,4.2,2.4,11.8,11.2,1.4,1.6,0.0,0.2,1
2000-01,########,BradfordH,ManCityA,2,2,0.8,1.2,12.0,9.4,4.0,3.6,4.6,4.4,12.8,14.8,1.6,1.4,0.0,0.0,2
2000-01,########,CharltonH,LeedsA,1,2,1.4,2.0,9.8,9.6,4.6,5.0,4.2,6.2,13.6,14.0,1.6,1.8,0.0,0.0,0
2000-01,########,ChelseaH,SunderlandA,2,4,2.2,1.6,14.4,11.6,5.8,5.4,5.4,4.2,13.8,19.8,0.8,2.4,0.0,0.2,0
2000-01,########,ManUnitedH,LeicesterA,2,0,2.8,0.4,16.0,5.6,7.4,2.4,6.8,1.6,11.2,10.6,0.6,1.4,0.0,0.0,1
2000-01,########,NewcastleH,MiddlesbroughA,1,2,1.4,1.2,12.8,5.6,4.4,3.0,5.0,2.0,14.8,13.4,1.4,2.6,0.0,0.2,0
2000-01,########,SouthamptonH,EvertonA,1,0,1.0,0.6,13.2,7.0,5.4,2.8,6.6,5.4,12.2,16.6,0.2,1.8,0.0,0.2,1
2000-01,########,TottenhamH,CoventryA,3,0,1.6,0.6,11.8,9.6,5.0,3.6,5.4,4.8,13.4,14.0,0.8,3.4,0.2,0.0,1
2000-01,########,WestHamH,IpswichA,0,1,0.2,0.8,12.6,8.0,5.0,3.2,5.6,2.8,13.6,11.2,1.8,1.4,0.0,0.2,0
2000-01,########,AstonVillaH,ArsenalA,0,0,0.8,0.4,9.0,10.2,3.2,4.4,4.4,6.8,12.0,10.6,1.6,1.8,0.0,0.2,2
2000-01,########,LiverpoolH,DerbyA,1,1,2.0,0.4,16.4,6.2,7.8,3.4,8.4,4.2,11.0,12.8,1.0,2.8,0.0,0.0,2
2000-01,########,ArsenalH,TottenhamA,2,0,1.8,0.4,18.6,9.2,10.2,4.2,8.8,3.2,13.0,11.8,1.2,1.0,0.0,0.0,1
2000-01,########,BradfordH,NewcastleA,2,2,1.0,1.4,14.2,7.6,5.0,4.2,4.8,4.6,12.8,16.8,1.2,1.6,0.0,0.0,2
2000-01,########,ChelseaH,MiddlesbroughA,2,1,2.4,1.2,15.2,6.0,5.8,3.0,5.8,2.4,14.6,12.4,1.2,2.2,0.0,0.2,1
2000-01,########,CoventryH,DerbyA,2,0,1.0,0.4,13.4,7.2,6.6,4.0,7.0,3.8,12.4,14.0,1.0,2.6,0.2,0.0,1
2000-01,########,LiverpoolH,ManUnitedA,2,0,1.6,1.2,17.0,12.6,7.8,6.4,8.4,5.2,9.0,13.0,0.8,1.6,0.2,0.2,1
2000-01,########,ManCityH,AstonVillaA,1,3,0.4,1.4,9.4,10.2,4.4,5.0,6.0,4.2,18.0,14.8,2.8,1.8,0.2,0.0,0
2000-01,########,SunderlandH,LeedsA,0,2,0.4,2.0,12.8,9.6,6.8,5.2,6.6,6.4,14.8,14.0,2.0,2.2,0.4,0.2,0
2000-01,########,WestHamH,EvertonA,0,2,0.2,1.0,13.4,7.2,5.0,3.0,5.4,3.6,12.8,16.2,1.6,1.6,0.2,0.2,0
2000-01,########,CharltonH,LeicesterA,2,0,1.6,0.2,11.2,6.2,5.6,2.2,4.2,2.0,13.0,10.2,1.8,1.8,0.0,0.0,1
2000-01,########,SouthamptonH,IpswichA,0,3,0.8,1.2,13.4,8.4,5.0,3.6,6.4,3.6,12.2,12.2,0.6,0.6,0.0,0.2,0
2000-01,########,AstonVillaH,LeicesterA,2,1,1.2,0.4,9.8,6.2,4.0,2.0,6.2,2.4,12.8,10.6,1.6,2.0,0.0,0.0,1
2000-01,########,AstonVillaH,WestHamA,2,2,1.4,1.0,8.6,9.6,4.0,3.6,6.2,3.6,11.6,7.8,1.4,2.0,0.0,0.2,2
2000-01,########,DerbyH,ChelseaA,0,4,1.0,1.6,7.6,14.2,3.4,7.2,3.2,5.4,15.0,11.8,2.6,2.0,0.0,0.0,0
2000-01,########,LeedsH,SouthamptonA,2,0,1.0,0.6,13.6,7.6,6.8,3.4,13.2,3.0,15.2,11.0,2.2,0.6,0.0,0.0,1
2000-01,########,LeicesterH,CoventryA,1,3,1.4,1.0,8.4,10.8,4.6,4.0,3.4,6.0,8.8,14.6,1.2,3.2,0.2,0.0,0
