,HomeTeam,AwayTeam,Ave L5 HG,Ave L5 AG,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Home-AwayG,Home-AwaySHTT,Home-AwayCorners,Home-AwayFouls,SumofAdvantages,Result
1755,NorwichH,MiddlesbroughA,1.6,1.2,5.8,6.4,5.8,5.4,14,11.8,1,1.4,0,0.2,0.4,-0.6,0.4,2.2,2.4,2
1756,SouthamptonH,LiverpoolA,1.8,1.6,5.8,5.6,4.2,6.4,10.2,13.6,1,1.6,0,0,0.2,0.2,-2.2,-3.4,-5.2,1
1757,WestBromH,ManCityA,0.4,1,3.6,4.6,3,5,11.8,15.2,0.8,1.6,0.2,0.2,-0.6,-1,-2,-3.4,-7,1
1758,ArsenalH,NewcastleA,1.8,0.6,6.8,3.8,7.6,3.8,11.4,15.8,1.4,2,0,0.2,1.2,3,3.8,-4.4,3.6,1
1759,BlackburnH,BoltonA,0.6,1.4,8.4,3.8,6.8,4,16.2,17.8,1.6,2.4,0,0,-0.8,4.6,2.8,-1.6,5,0
1760,ArsenalH,ManUnitedA,1.6,1.8,8,6.2,8,6.2,14,14.2,1.8,2.4,0,0.4,-0.2,1.8,1.8,-0.2,3.2,0
1761,BoltonH,TottenhamA,1,0.8,7.6,5.4,6.4,4.4,12,12.4,0.8,1.6,0,0.2,0.2,2.2,2,-0.4,4,1
1762,CharltonH,LiverpoolA,1.8,1.8,5.2,5.6,4.2,6,12.4,14.6,0.4,1.6,0,0,0,-0.4,-1.8,-2.2,-4.4,0
1763,PortsmouthH,MiddlesbroughA,0.6,1.4,3.8,6.2,6.2,5,12,10.8,1.4,1.4,0.4,0,-0.8,-2.4,1.2,1.2,-0.8,1
1764,WestBromH,CrystalPalaceA,0.8,1.4,4.6,3.8,4.4,4.4,12.6,12.6,1,1,0.2,0.2,-0.6,0.8,0,0,0.2,2
1765,BirminghamH,SouthamptonA,2,0.8,6.4,3.2,5.2,3.8,14,14.4,0.8,1.8,0,0,1.2,3.2,1.4,-0.4,5.4,1
1766,BlackburnH,ChelseaA,0.6,1.6,7.4,5.8,6.2,4.6,18.8,15,1.4,2.8,0,0,-1,1.6,1.6,3.8,6,0
1767,EvertonH,NorwichA,1.2,0.2,5.2,2.8,5.2,4,11.2,11,1,0.2,0,0.2,1,2.4,1.2,0.2,4.8,1
1768,FulhamH,AstonVillaA,1.6,0.4,4.6,5.4,5.6,5.2,11.8,16.6,1.6,3,0,0,1.2,-0.8,0.4,-4.8,-4,2
1769,ManCityH,NewcastleA,1.4,0.8,5,3,7.2,3.6,9.6,16.4,1,2.2,0,0.2,0.6,2,3.6,-6.8,-0.6,2
1770,AstonVillaH,ArsenalA,1.2,1.6,4.6,5.8,6,5.2,12,12.8,1,1.4,0,0,-0.4,-1.2,0.8,-0.8,-1.6,0
1771,CrystalPalaceH,BoltonA,1,1.2,6.8,3.8,5.8,4,12.4,16.2,1.2,2,0,0,-0.2,3,1.8,-3.8,0.8,0
1772,LiverpoolH,FulhamA,1.4,1.4,7,3.4,5.6,5,11.2,13,1,2.6,0,0,0,3.6,0.6,-1.8,2.4,1
1773,ManUnitedH,BirminghamA,2.4,1.4,11.8,5,8.2,2.8,11.2,16.2,0.8,2.2,0,0,1,6.8,5.4,-5,8.2,1
1774,MiddlesbroughH,BlackburnA,1.4,0.4,8,5.2,8,5,11.6,14.4,0.8,2.6,0.2,0.2,1,2.8,3,-2.8,4,1
1775,NewcastleH,CharltonA,1.2,0.6,7.6,3.6,7.4,6.4,10.4,12.2,0.8,1.2,0,0,0.6,4,1,-1.8,3.8,2
1776,NorwichH,WestBromA,2.2,0.8,6.4,6,5.4,2.6,13.2,14,0.8,1.8,0,0.2,1.4,0.4,2.8,-0.8,3.8,1
1777,TottenhamH,PortsmouthA,2.8,0.8,10.4,4.8,6,3.4,10.2,9.8,0.6,0.4,0,0,2,5.6,2.6,0.4,10.6,1
1778,ChelseaH,ManCityA,2,0.6,8.4,3.8,5.2,4.4,10,13.8,1.4,1.2,0,0.2,1.4,4.6,0.8,-3.8,3,2
1779,SouthamptonH,EvertonA,1.8,1,6,3.4,5,3.6,11.8,13.2,1,1.2,0,0.2,0.8,2.6,1.4,-1.4,3.4,2
1780,BirminghamH,LiverpoolA,1.6,1.8,6,5,6.8,5.4,14.4,13.8,1.2,1,0,0,-0.2,1,1.4,0.6,2.8,1
1781,BlackburnH,NorwichA,1.2,0.2,8.2,4,7.2,4,16.8,11.6,1.6,0.4,0,0.2,1,4.2,3.2,5.2,13.6,1
1782,BoltonH,MiddlesbroughA,1,1,8,5.2,5.4,4.2,10.8,11.4,0.8,1.4,0,0,0,2.8,1.2,-0.6,3.4,2
1783,EvertonH,ChelseaA,1,1.4,5.2,7,5.4,5.2,11.6,13.4,0.8,2.6,0.2,0,-0.4,-1.8,0.2,-1.8,-3.8,0
1784,PortsmouthH,AstonVillaA,0.8,0.8,3.4,5,6.4,4.6,12.2,17.4,1.8,3,0.4,0,0,-1.6,1.8,-5.2,-5,0
1785,ManCityH,ManUnitedA,1.4,2,5,5.6,6.8,6,9.8,14.8,1.2,2.8,0,0.4,-0.6,-0.6,0.8,-5,-5.4,0
1786,ArsenalH,CrystalPalaceA,2.2,1.2,9.4,3.8,8.2,4,13.4,14.4,1.8,1.2,0,0.2,1,5.6,4.2,-1,9.8,1
1787,WestBromH,SouthamptonA,0.8,0.6,4.6,3.8,4.6,3.8,12.4,14.8,1.4,2,0.2,0,0.2,0.8,0.8,-2.4,-0.6,2
1788,AstonVillaH,EvertonA,1.2,1.6,5.2,4.8,5.4,4.4,14.6,12.4,1.2,0.8,0,0.2,-0.4,0.4,1,2.2,3.2,0
1789,CrystalPalaceH,BirminghamA,1.4,1,7,5,6.2,4.2,13.2,13.6,1.2,2,0,0,0.4,2,2,-0.4,4,1
1790,ManUnitedH,PortsmouthA,1.8,0.8,10.2,4.8,6,3.2,11.8,11,1,0.8,0,0,1,5.4,2.8,0.8,10,1
1791,SouthamptonH,ArsenalA,1.6,1.6,5.6,7.2,4.8,4.8,11.4,13.6,1,1.4,0.2,0.2,0,-1.6,0,-2.2,-3.8,2
1792,TottenhamH,FulhamA,2.2,1.2,9.6,3.6,7.4,4.8,9.6,12.4,0.6,2.4,0,0,1,6,2.6,-2.8,6.8,1
1793,MiddlesbroughH,CharltonA,1.2,0.8,10,3.6,9,5.4,12.4,12.6,0.8,1.8,0.2,0,0.4,6.4,3.6,-0.2,10.2,2
1794,NewcastleH,BoltonA,1.4,1,9,3.6,7.4,3.8,10.4,14.8,0.6,1.8,0,0,0.4,5.4,3.6,-4.4,5,1
1795,NorwichH,ManCityA,2,1,6.4,5.4,5.2,6.6,13.6,12.8,1,1.6,0.2,0.2,1,1,-1.4,0.8,1.4,0
1796,ArsenalH,PortsmouthA,2.4,0.6,9,4,8.2,2.4,13.4,11.2,1.6,0.8,0,0,1.8,5,5.8,2.2,14.8,1
1797,AstonVillaH,MiddlesbroughA,1.6,1,4.8,4.2,5.2,4.4,13.4,10.8,1.4,1.8,0,0,0.6,0.6,0.8,2.6,4.6,1
1798,CrystalPalaceH,ManUnitedA,1.4,1.8,5.2,6,4.8,5.6,13.6,14.6,2.2,3,0.2,0.4,-0.4,-0.8,-0.8,-1,-3,2
1799,FulhamH,CharltonA,1.4,0.8,5,3.8,5.4,4.2,10.6,12.6,1.8,2.2,0,0,0.6,1.2,1.2,-2,1,2
1800,NewcastleH,LiverpoolA,1.6,0.8,8.8,4,7.6,4,10.6,14.4,0.8,1.4,0,0,0.8,4.8,3.6,-3.8,5.4,1
1801,NorwichH,ChelseaA,2.2,1.6,5.8,7.8,4.6,5.8,14.2,13.4,1,2.4,0.2,0,0.6,-2,-1.2,0.8,-1.8,0
1802,SouthamptonH,TottenhamA,1.8,0.6,5.6,6.6,4.6,6,11.4,12.8,1,1.6,0.2,0.2,1.2,-1,-1.4,-1.4,-2.6,1
1803,EvertonH,BlackburnA,0.6,0.6,4.8,4.6,5.8,5.4,11.8,14.4,1.2,2.4,0.2,0,0,0.2,0.4,-2.6,-2,0
1804,WestBromH,BirminghamA,1.2,0.4,5.8,4,6.4,4.2,13.2,14.6,1.6,2.2,0,0,0.8,1.8,2.2,-1.4,3.4,1
1805,ManCityH,BoltonA,1.2,1.2,4.8,4,5.6,4.8,10.4,16.2,1.4,2.2,0,0,0,0.8,0.8,-5.8,-4.2,0
1806,ChelseaH,WestBromA,1.4,0.8,9,5,5.4,2.8,10.2,11.8,1.4,1.2,0,0.2,0.6,4,2.6,-1.6,5.6,1
1807,CharltonH,TottenhamA,1.8,0.2,4.6,5.6,4.2,4.8,12.6,14.2,0.4,2.4,0,0.2,1.6,-1,-0.6,-1.6,-1.6,1
1808,LiverpoolH,BlackburnA,0.8,0.4,6.4,4,6.8,5.8,11.2,15,1.2,2.2,0,0,0.4,2.4,1,-3.8,-4.44089E-16,2
1809,BlackburnH,ArsenalA,0.8,1.6,6.4,7.6,6.6,4.4,17.4,11,2,0.8,0,0.2,-0.8,-1.2,2.2,6.4,6.6,0
1810,BoltonH,NorwichA,1.2,0.2,9,4,5.8,4.4,12.2,12.8,1,0.4,0,0.2,1,5,1.4,-0.6,6.8,1
1811,CharltonH,WestBromA,1.6,1.4,4,6.8,3.2,4.6,12.2,11.4,0.4,1.2,0.2,0,0.2,-2.8,-1.4,0.8,-3.2,0
1812,ChelseaH,CrystalPalaceA,2,1.2,10.2,3,6.2,3.6,10.4,14.6,1,1.2,0,0.2,0.8,7.2,2.6,-4.2,6.4,1
1813,ManUnitedH,FulhamA,1.6,1.2,11.2,4.6,7.8,4.2,10.8,12.8,1,2.2,0,0,0.4,6.6,3.6,-2,8.6,1
1814,PortsmouthH,NewcastleA,1,0.8,4.2,3.6,6.2,3.2,12.8,16.4,2.6,2.4,0.4,0,0.2,0.6,3,-3.6,0.2,2
1815,TottenhamH,ManCityA,2.4,1,8.6,5.6,7.6,6.6,10.2,11.2,0.8,1.8,0,0,1.4,3,1,-1,4.4,1
1816,BirminghamH,AstonVillaA,1.6,0.8,4.8,4.4,6.2,4.6,13.4,18.8,1.6,3,0,0,0.8,0.4,1.6,-5.4,-2.6,1
1817,LiverpoolH,EvertonA,1,1.8,5.8,4.6,6.4,4.2,12.6,13.2,1.4,1.6,0.2,0,-0.8,1.2,2.2,-0.6,2,1
1818,MiddlesbroughH,SouthamptonA,1,1.2,9.4,4.8,8,4.4,13.8,15.8,0.6,1.4,0.2,0,-0.2,4.6,3.6,-2,6,0
1819,ArsenalH,NorwichA,3,0.2,10.2,3.2,7.8,4,13,13.8,1.2,0.4,0,0,2.8,7,3.8,-0.8,12.8,1
1820,BirminghamH,TottenhamA,1.6,0.4,4.6,5.6,5.6,5,12.2,13.6,1.2,2.2,0,0.2,1.2,-1,0.6,-1.4,-0.6,2
1821,CharltonH,ManCityA,1.8,1.2,3.8,6.4,4.2,7,10.8,10.2,0.4,1.2,0.2,0,0.6,-2.6,-2.8,0.6,-4.2,2
1822,CrystalPalaceH,MiddlesbroughA,1,1.2,6,5,5,4.4,13.2,12.8,1.8,2.4,0.2,0,-0.2,1,0.6,0.4,1.8,0
1823,LiverpoolH,BoltonA,1.2,0.8,5.8,3.8,6.6,6.2,11,16.4,1.2,2.4,0.2,0,0.4,2,0.4,-5.4,-2.6,1
1824,ManUnitedH,BlackburnA,1.6,0.4,9.8,3.8,8,5,12.8,16.8,1.4,2.6,0,0,1.2,6,3,-4,6.2,2
1825,NewcastleH,AstonVillaA,1.2,1.4,10.4,4.2,8,4.4,11.8,20.8,0.8,2.8,0.6,0,-0.2,6.2,3.6,-9,0.6,0
1826,SouthamptonH,ChelseaA,1.4,2,5.2,8,5,6,10.4,12.2,0.6,2.4,0.2,0,-0.6,-2.8,-1,-1.8,-6.2,0
1827,FulhamH,PortsmouthA,1.6,0.6,5,3.6,5,3.2,11.6,11.4,2.2,1.4,0,0,1,1.4,1.8,0.2,4.4,1
1828,WestBromH,EvertonA,1.4,1.4,5.6,4.4,7.6,4.8,14.4,14.6,1.4,2,0,0,0,1.2,2.8,-0.2,3.8,1
1829,BlackburnH,SouthamptonA,1.2,1,5.8,5.2,6.2,3.2,19,16.8,2,1.6,0,0,0.2,0.6,3,2.2,6,1
1830,BoltonH,FulhamA,1.6,0.8,8,4,5.2,3.4,10.8,12.4,1,2.2,0,0.2,0.8,4,1.8,-1.6,5,1
1831,ChelseaH,BirminghamA,1.8,0.4,10.6,2.6,7,4.2,10.8,14.2,1,2.2,0,0,1.4,8,2.8,-3.4,8.8,2
1832,ManCityH,LiverpoolA,1,0.4,4.8,3,4.8,4,9.6,12.8,1.6,1,0,0,0.6,1.8,0.8,-3.2,-1.33227E-15,1
1833,MiddlesbroughH,ArsenalA,1,1.2,10.2,6.8,7,4.6,13.4,9.8,0.6,0.8,0.2,0.2,-0.2,3.4,2.4,3.6,9.2,0
1834,NorwichH,ManUnitedA,2.4,1.4,6,6.2,4.2,5.6,14.8,16.4,1,3.4,0.2,0.4,1,-0.2,-1.4,-1.6,-2.2,1
1835,PortsmouthH,CharltonA,1.6,1.2,4.8,3.4,5.8,3.4,12.4,12.6,2.2,2.2,0.4,0,0.4,1.4,2.4,-0.2,4,1
1836,AstonVillaH,WestBromA,1.6,1.4,5.6,6.4,5,5,12.8,10.4,1.4,1.4,0.2,0.2,0.2,-0.8,0,2.4,1.8,2
1837,EvertonH,CrystalPalaceA,1,1,5,3,5,5,12.8,13.8,1.4,0.8,0.2,0.2,0,2,0,-1,1,1
1838,TottenhamH,NewcastleA,1.6,0.4,7.4,3.6,7.2,3.6,10.4,15.6,1.2,2.4,0,0,1.2,3.8,3.6,-5.2,3.4,1
1839,BirminghamH,PortsmouthA,1.4,0.6,4.4,3.4,6,3.6,12.2,12,1.2,1.8,0,0,0.8,1,2.4,0.2,4.4,2
1840,CharltonH,BoltonA,1.4,1,4.6,4.2,5,5.2,10.6,15.4,0.4,1.8,0.2,0,0.4,0.4,-0.2,-4.8,-4.2,0
1841,CrystalPalaceH,NorwichA,1,0.8,6.6,4.6,5.4,3.6,14.8,15.6,2,0.8,0.2,0,0.2,2,1.8,-0.8,3.2,2
1842,FulhamH,ManCityA,1.2,1.4,4.4,6,5.4,6.4,11.2,11.6,2,1.4,0,0,-0.2,-1.6,-1,-0.4,-3.2,2
1843,LiverpoolH,TottenhamA,1.6,0.8,6.2,5.6,7.2,4.8,9.6,12.2,0.8,1.8,0.2,0.2,0.8,0.6,2.4,-2.6,1.2,2
1844,SouthamptonH,AstonVillaA,1.4,1.8,5.4,4.4,4.8,5.6,10.4,20,0.6,2.2,0.2,0,-0.4,1,-0.8,-9.6,-9.8,0
1845,BoltonH,SouthamptonA,1.6,1,10.6,4.8,4.6,2.8,11,14.6,1,1.2,0,0,0.6,5.8,1.8,-3.6,4.6,2
1846,MiddlesbroughH,FulhamA,1,0.6,8.6,3.8,5.6,4,13.2,12.6,0.6,1.6,0.2,0.2,0.4,4.8,1.6,0.6,7.4,2
1847,AstonVillaH,CharltonA,1,1,4.6,3.4,4.8,3.4,12.6,12.4,1.4,2,0.2,0,0,1.2,1.4,0.2,2.8,2
1848,BlackburnH,CrystalPalaceA,1.4,0.8,6.4,3.2,7,4.8,18,15.4,2.4,1,0,0.2,0.6,3.2,2.2,2.6,8.6,1
1849,ChelseaH,ArsenalA,1.2,1.2,9.4,6.2,7,3.6,12.4,11.4,1.2,1.2,0,0.2,0,3.2,3.4,1,7.6,2
1850,EvertonH,ManUnitedA,1.2,1.2,4.2,8,4,5.8,13.8,14.8,1.8,3,0.2,0.6,0,-3.8,-1.8,-1,-6.6,1
1851,ManCityH,BirminghamA,1,0.2,3.8,1.6,5,4,9.8,14,1.2,2,0,0,0.8,2.2,1,-4.2,-0.2,1
1852,NorwichH,NewcastleA,2,0.6,5.8,4.2,4.4,3.6,15,16.4,1,2.4,0.2,0,1.4,1.6,0.8,-1.4,2.4,1
1853,PortsmouthH,LiverpoolA,1.8,0.8,5.8,5,5.8,4.2,11.8,12,2,0.6,0,0,1,0.8,1.6,-0.2,3.2,0
1854,TottenhamH,WestBromA,1.8,1.6,7.6,6,7.8,4.6,10,10.4,1.2,1.2,0,0.2,0.2,1.6,3.2,-0.4,4.6,2
1855,AstonVillaH,BoltonA,1,1,6.4,4.2,5.2,5.4,13.4,16,1,2,0.2,0,0,2.2,-0.2,-2.6,-0.6,2
1856,BlackburnH,ManCityA,1.4,1.4,7,5.8,7.4,6.6,17.2,12.8,2,1.2,0,0,0,1.2,0.8,4.4,6.4,2
1857,ChelseaH,FulhamA,1.8,0.6,9.2,4.2,6.4,4.6,12,12.2,1,1,0,0.2,1.2,5,1.8,-0.2,7.8,1
1858,CrystalPalaceH,LiverpoolA,1.2,0.4,5.8,5,5,3,15.4,11.8,2.4,1.6,0.2,0,0.8,0.8,2,3.6,7.2,1
1859,EvertonH,BirminghamA,1.2,0.4,4.6,2.2,5.2,4.6,15,14.4,2,2,0.2,0,0.8,2.4,0.6,0.6,4.4,2
1860,MiddlesbroughH,WestBromA,1.6,1.2,8.8,6.2,4.2,4.8,12.8,10.2,0.6,0.8,0,0.2,0.4,2.6,-0.6,2.6,5,1
1861,NorwichH,CharltonA,1.6,0.8,5.6,4.2,5.2,4.6,13,11.8,1.2,2,0.2,0,0.8,1.4,0.6,1.2,4,1
1862,ManUnitedH,NewcastleA,1.4,0.8,9.6,5,9,4.2,12.2,16.6,1.2,1.8,0,0,0.6,4.6,4.8,-4.4,5.6,1
1863,PortsmouthH,SouthamptonA,2.2,1,6.4,5.8,4.8,4,13,13.2,2.2,1,0,0,1.2,0.6,0.8,-0.2,2.4,1
1864,ArsenalH,TottenhamA,3,0.6,9.2,4.8,6.4,5,13,11.8,0.8,2.2,0,0,2.4,4.4,1.4,1.2,9.4,1
1865,WestBromH,BlackburnA,1.2,0.4,5,4,8.2,4.6,15.2,15.2,1.6,2.2,0,0,0.8,1,3.6,0,5.4,2
1866,NewcastleH,MiddlesbroughA,0.8,0.4,8,2.6,6.6,3,11,11.4,1,2.2,0.6,0,0.4,5.4,3.6,-0.4,9,2
1867,BirminghamH,BlackburnA,1.4,0.6,4.8,3.6,5.6,2.8,13,16.4,1.6,2,0,0,0.8,1.2,2.8,-3.4,1.4,1
1868,BoltonH,ChelseaA,1,2,10,8,5.2,5,12.6,12.6,1.8,1.8,0,0,-1,2,0.2,0,1.2,0
1869,FulhamH,EvertonA,1.4,1.2,4.8,4.2,4.6,5,12.4,15.8,1.6,2.2,0.2,0,0.2,0.6,-0.4,-3.4,-3,1
1870,LiverpoolH,MiddlesbroughA,1.2,0.4,6,2.8,7.8,2.8,9.2,13.8,1,2.4,0.2,0,0.8,3.2,5,-4.6,4.4,2
1871,ManCityH,PortsmouthA,1.2,0.4,5,3.4,5.8,4.2,10.4,11.6,0.8,2,0,0,0.8,1.6,1.6,-1.2,2.8,1
1872,NewcastleH,CrystalPalaceA,0.6,0.4,7.8,3,6.2,4.4,12.2,16.2,1,1.2,0.6,0,0.2,4.8,1.8,-4,2.8,2
1873,SouthamptonH,NorwichA,1.8,1.4,5.4,4.8,4.4,4.6,11,15,1.2,1.2,0.2,0,0.4,0.6,-0.2,-4,-3.2,1
1874,CharltonH,ManUnitedA,1.2,1.2,4.8,8.6,4.6,5.8,9.6,14.6,0.4,2.6,0.4,0.4,0,-3.8,-1.2,-5,-10,0
1875,TottenhamH,AstonVillaA,2.2,1.8,8.4,4.6,7.8,4.6,10.6,20,1.4,2,0,0,0.4,3.8,3.2,-9.4,-2,1
1876,WestBromH,ArsenalA,0.8,1,4.2,6,8.4,3.2,14.2,11.4,1.4,1.2,0,0.2,-0.2,-1.8,5.2,2.8,6,0
1877,FulhamH,NewcastleA,1.4,1.2,4.8,5.4,4,4.4,12.2,15.6,1.6,1.4,0.2,0,0.2,-0.6,-0.4,-3.4,-4.2,0
1878,AstonVillaH,ManCityA,1,1.2,6.8,4.6,5.8,4.6,10.6,15,0.6,1,0.2,0,-0.2,2.2,1.2,-4.4,-1.2,0
1879,BlackburnH,FulhamA,1,1.2,5.6,4.4,6.6,5.2,16.4,14.2,2,1.2,0.2,0.4,-0.2,1.2,1.4,2.2,4.6,0
1880,ChelseaH,CharltonA,1.8,0.4,8.2,4.4,5.2,5.4,10.8,11.4,1,1.4,0,0,1.4,3.8,-0.2,-0.6,4.4,1
1881,CrystalPalaceH,SouthamptonA,1.2,1.4,6.6,5,5.2,3.8,14,13.8,2.4,0.6,0.4,0.2,-0.2,1.6,1.4,0.2,3,2
1882,EvertonH,NewcastleA,1.6,1,5.4,5,5.2,4.2,16.6,14,2.4,0.8,0,0.2,0.6,0.4,1,2.6,4.6,1
1883,ManUnitedH,WestBromA,1.2,1.4,10.2,5.4,10.4,4.2,12.2,11,1.2,0.6,0,0.2,-0.2,4.8,6.2,1.2,12,2
1884,MiddlesbroughH,TottenhamA,1.4,0.6,6.8,3.6,3,3.6,13.6,11.6,0.8,2.4,0,0,0.8,3.2,-0.6,2,5.4,1
1885,NorwichH,BirminghamA,1.4,0.4,5.6,3,4.8,4.6,14.6,13.4,1,2.4,0,0.2,1,2.6,0.2,1.2,5,1
1886,PortsmouthH,BoltonA,2.2,1,6.6,4.6,4,6.6,12.6,16.8,1.8,2,0,0,1.2,2,-2.6,-4.2,-3.6,2
1887,ArsenalH,LiverpoolA,3.2,0.6,8.8,5.8,5.4,3,11.6,11.8,0.4,2,0,0,2.6,3,2.4,-0.2,7.8,1
1888,ManUnitedH,ChelseaA,1,2.4,10.8,8.6,11,4.2,11.4,12.4,1.4,2,0,0,-1.4,2.2,6.8,-1,6.6,0
1889,ArsenalH,EvertonA,3.6,0.8,8.8,4,5.2,4.8,11.8,16,0.6,1.8,0,0,2.8,4.8,0.4,-4.2,3.8,1
1890,BirminghamH,ArsenalA,1.4,1,5,4.6,4.2,2.6,11.8,10.4,1.4,1,0,0,0.4,0.4,1.6,1.4,3.8,1
1891,BoltonH,EvertonA,1.6,0.6,10.2,3.2,5.6,4.6,12.8,16,2.2,2,0.2,0,1,7,1,-3.2,5.8,1
1892,CharltonH,CrystalPalaceA,1.2,0.6,5.4,3.6,4.2,5.8,9.4,15.6,0.6,1.2,0.4,0,0.6,1.8,-1.6,-6.2,-5.4,2
1893,FulhamH,NorwichA,2.6,1.4,5.6,3.6,3.8,6.6,12.6,14.6,1,1.2,0.2,0,1.2,2,-2.8,-2,-1.6,1
1894,LiverpoolH,AstonVillaA,1.6,1.6,7,4.6,7.4,5,8.8,18.8,0.8,1.8,0.2,0,0,2.4,2.4,-10,-5.2,1
1895,ManCityH,MiddlesbroughA,1.4,0.6,5.4,3,7,3,11,13.8,0.8,3,0,0,0.8,2.4,4,-2.8,4.4,2
1896,NewcastleH,ChelseaA,0.4,2.4,6.8,7.8,6.2,3.2,12,14,1.8,2.4,0.6,0,-2,-1,3,-2,-2,2
1897,SouthamptonH,ManUnitedA,1.8,1.2,5.4,9.6,4.8,5.2,12,14.4,1.2,2.4,0,0.4,0.6,-4.2,-0.4,-2.4,-6.4,0
1898,TottenhamH,BlackburnA,1.8,0.4,8.2,4.2,6.2,3.6,11.4,15.2,1.8,2,0,0,1.4,4,2.6,-3.8,4.2,2
1899,WestBromH,PortsmouthA,1.2,0.2,4.4,3,8.2,3.8,13.6,11.2,1,1.8,0,0,1,1.4,4.4,2.4,9.2,1
1900,AstonVillaH,BoltonA,1,1.2,6.4,5.2,6.2,7.2,11.8,15.8,0.4,2,0.2,0,-0.2,1.2,-1,-4,-4,2
1901,EvertonH,ManUnitedA,1.6,1.6,5.6,8.8,5.6,5,16.6,15.4,2.4,1.8,0,0.4,0,-3.2,0.6,1.2,-1.4,0
1902,FulhamH,BirminghamA,2,0.4,5.6,3.8,4,5.2,12.2,12.4,0.6,2.6,0.2,0.2,1.6,1.8,-1.2,-0.2,2,2
1903,ManCityH,WestBromA,1.4,0.6,6.4,4.2,6.6,3.6,11.6,11.6,1,1.2,0,0.2,0.8,2.2,3,0,6,2
1904,MiddlesbroughH,LiverpoolA,1.2,0.6,5.6,6.6,3.4,2.2,13,10.8,1.2,2.2,0.2,0,0.6,-1,1.2,2.2,3,2
1905,PortsmouthH,TottenhamA,2,1,6.8,4,4.6,3.6,12.2,13,0.8,2,0,0,1,2.8,1,-0.8,4,0
1906,SunderlandH,CharltonA,0.6,1,7.2,4,6,5.4,17.4,12.4,2.4,1,0,0.2,-0.4,3.2,0.6,5,8.4,0
1907,WestHamH,BlackburnA,1.8,0.6,6.4,4.8,6,4.2,13.6,15.4,1.8,2,0,0.2,1.2,1.6,1.8,-1.8,2.8,1
1908,ArsenalH,NewcastleA,3.4,1,10,4.6,5.4,3.4,12.4,14.4,0.6,0.6,0,0.4,2.4,5.4,2,-2,7.8,1
1909,WiganH,ChelseaA,1.521546,2,6.19,7,6.10545,3,11.43219,12.4,1.405703,2,0.063371,0,-0.478454,-0.81,3.10545,-0.96781,0.849186,0
1910,BirminghamH,ManCityA,1.2,1.4,4.6,4.4,5.6,4.6,10.8,14.8,1.4,0.6,0,0,-0.2,0.2,1,-4,-3,0
1911,BlackburnH,FulhamA,1.4,1.4,7,4,7.4,4.8,17.4,14.8,1.8,1.4,0.2,0.4,0,3,2.6,2.6,8.2,1
1912,CharltonH,WiganA,1.2,1.145627,6.4,4.8,4.4,4.776679,9.2,11.95374,0.6,1.749049,0.2,0.090494,0.054373,1.6,-0.376679,-2.75374,-1.476046,1
1913,LiverpoolH,SunderlandA,1.4,0,6.6,2.4,7.4,4.2,7.8,15,1,1.2,0,0.4,1.4,4.2,3.2,-7.2,1.6,1
1914,ManUnitedH,AstonVillaA,1,1.6,10.8,4.4,9.6,5.8,12.6,19,1.8,1.4,0,0,-0.6,6.4,3.8,-6.4,3.2,1
1915,NewcastleH,WestHamA,0.2,0.8,7.2,5.8,7.2,5.2,11.6,10.6,1.6,1.8,0.6,0.4,-0.6,1.4,2,1,3.8,2
1916,TottenhamH,MiddlesbroughA,1.8,0.6,8,3.4,6,3.4,12,14.6,2,2.8,0,0,1.2,4.6,2.6,-2.6,5.8,1
1917,WestBromH,PortsmouthA,1.2,0.4,3.4,3,6.2,3.8,14.6,12,1.6,2,0,0,0.8,0.4,2.4,2.6,6.2,1
1918,BoltonH,EvertonA,1.4,0.6,9.4,3,5.8,5,10.8,15.6,1.6,1.4,0.2,0,0.8,6.4,0.8,-4.8,3.2,0
1919,ChelseaH,ArsenalA,1.2,0.8,6.8,3.6,3.8,2.8,11.6,13,1.2,1.4,0,0,0.4,3.2,1,-1.4,3.2,1
1920,BirminghamH,MiddlesbroughA,1,1,4.8,3,5.4,3.2,12.4,13.8,1.4,2.2,0,0,0,1.8,2.2,-1.4,2.6,0
1921,PortsmouthH,AstonVillaA,1.4,1.2,7.2,4,6.2,5.4,12.4,16.2,1.2,1.2,0,0.2,0.2,3.2,0.8,-3.8,0.4,2
1922,SunderlandH,ManCityA,0.6,1.4,8.4,4.2,6.4,3.8,16,15.2,2.4,1,0,0,-0.8,4.2,2.6,0.8,6.8,0
1923,ArsenalH,FulhamA,3.4,1.4,9.8,3.8,4.6,5,14,14.2,1.4,1.4,0,0.2,2,6,-0.4,-0.2,7.4,1
1924,BlackburnH,TottenhamA,0.8,0.8,6.8,3.2,8,3,16.6,13.4,1.8,2.2,0.4,0,0,3.6,5,3.2,11.8,2
1925,BoltonH,NewcastleA,1.2,0.8,8.6,3.4,5.8,2.8,12,15.6,1.6,0.8,0.2,0.4,0.4,5.2,3,-3.6,5,1
1926,ChelseaH,WestBromA,1.8,0.4,6,3.2,4,2.8,10.2,11,0.8,1,0,0,1.4,2.8,1.2,-0.8,4.6,1
